text,label
This Chapter requires an Authorised Person to: a. design and implement an effective Operational Risk management system complete with appropriate systems and controls; b. calculate the Operational Risk Capital Requirement and hold the same; and c. hold adequate professional indemnity insurance cover.,obligation
Internal model for correlation trading,non-obligation
"Step 2: The seriousness of the contravention. We will determine a financial penalty figure that reflects the seriousness of the contravention, taking into account the following factors relating to: (a) the impact of a contravention; (b) the nature of a contravention; (c) whether a contravention was deliberate; and (d) whether a contravention was reckless.",obligation
Prospectus disclosure for Domestic Funds,non-obligation
"If another Person is responsible for the execution of a Transaction, an Authorised Person may rely on that Person to provide best execution where that Person has undertaken to provide best execution in accordance with this section.",obligation
"Where a Trust Service Provider is responsible for exercising discretion for, or in relation to, its Clients, it must take all reasonable steps to obtain sufficient information in order to exercise its discretion or other powers in a proper manner and for a proper purpose.",obligation
"Equity Futures and forwards. Where Rule A6.3.14(b) applies, an Authorised Person must apply the highest risk percentage to the single notional position that would apply to any one of its constituents.",obligation
A transfer made under the Sale of Business Tool shall be subject to the Resolution Safeguards.,obligation
With consent . We may revoke a Recognition Order at the request or otherwise with the consent of the relevant Recognised Body or Remote Body pursuant to section 134(1) of FSMR. ,obligation
"Generally, a foreign PEP presents a higher risk of money laundering because there is a greater risk that such a Person, if he were undertaking money laundering, would attempt to place his money offshore, away from his home jurisdiction, where he is less likely to be recognised as a PEP and where it would be more difficult for law enforcement agencies in his home jurisdiction to confiscate or freeze his criminal proceeds.",obligation
A Third Party Provider must maintain relevant records of all transactions and agreements with Customers and keep them for at least six years from the date on which the record was created.,obligation
